Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230894,720.948,1,OK,NaN,86.3530963,166.3133301,0.0000000,117.886,118.782,-293.852,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230902,720.973,1,OK,NaN,86.3665408,166.3500224,0.0000000,118.013,118.731,-293.797,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230910,720.998,1,OK,NaN,86.3924360,166.3684075,0.0000000,118.162,118.686,-293.803,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230918,721.023,1,OK,NaN,86.4012575,166.3666065,-0.0000000,118.231,118.616,-293.814,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230926,721.048,1,OK,NaN,86.3966573,166.3649805,0.0000000,118.227,118.592,-293.789,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230934,721.073,1,OK,NaN,86.4150547,166.3731497,-0.0000000,118.326,118.630,-293.749,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230942,721.098,1,OK,NaN,86.4193007,166.3734904,0.0000000,118.345,118.528,-293.799,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230950,721.123,1,OK,NaN,86.4154843,166.3920141,-0.0000000,118.388,118.562,-293.867,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230958,721.148,1,OK,NaN,86.4266490,166.3892140,0.0000000,118.485,118.543,-293.914,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230966,721.173,1,OK,NaN,86.4114982,166.3806765,0.0000000,118.520,118.474,-293.964,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230974,721.198,1,OK,NaN,86.4201333,166.3846788,0.0000000,118.676,118.475,-294.039,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230982,721.223,1,OK,NaN,86.3995210,166.3754170,0.0000000,118.753,118.440,-294.064,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230990,721.248,1,OK,NaN,86.3908406,166.3677382,0.0000000,118.867,118.362,-294.035,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,230998,721.273,1,OK,NaN,86.3481909,166.3081261,0.0000000,119.613,118.149,-293.699,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231006,721.298,1,OK,NaN,86.4073284,166.2423780,-0.0000000,119.913,117.081,-294.035,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231014,721.323,1,OK,NaN,86.3677893,166.5021437,0.0000000,120.003,118.266,-294.125,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231022,721.348,1,OK,NaN,86.4586141,166.5223746,0.0000000,119.777,117.314,-294.045,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231030,721.373,1,OK,NaN,86.3758323,166.4026699,0.0000000,119.458,118.000,-293.951,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231038,721.398,1,OK,NaN,86.3787247,166.4521065,0.0000000,119.573,117.967,-293.962,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231046,721.423,1,OK,NaN,86.4110068,166.4878007,0.0000000,119.719,117.938,-293.993,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231054,721.448,1,OK,NaN,86.4364239,166.5034963,0.0000000,119.784,117.893,-294.039,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231062,721.473,1,OK,NaN,86.4667431,166.5126352,0.0000000,119.848,117.832,-294.089,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,231070,721.498,1,OK,NaN,86.4735479,166.5132910,-0.0000000,119.838,117.731,-294.161,0.0000000,0
