Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216798,676.935,1,OK,NaN,91.8931364,174.8388409,0.0000000,143.278,-7.335,-310.873,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216806,676.960,1,OK,NaN,91.8224173,174.8479659,-0.0000000,143.251,-7.484,-310.943,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216814,676.985,1,OK,NaN,91.9142725,174.8266559,-0.0000000,143.948,-7.584,-310.993,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216822,677.010,1,OK,NaN,91.8233494,174.8247436,-0.0000000,144.165,-7.134,-311.336,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216830,677.035,1,OK,NaN,91.8679537,174.8189648,0.0000000,144.565,-7.084,-311.346,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216838,677.060,1,OK,NaN,91.8952552,174.8697408,-0.0000000,144.762,-6.883,-311.554,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216846,677.085,1,OK,NaN,91.9040563,174.8793439,-0.0000000,145.046,-6.917,-311.784,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216854,677.110,1,OK,NaN,91.8866034,174.9489292,0.0000000,145.144,-6.242,-311.890,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216862,677.135,1,OK,NaN,91.9282104,174.9285616,0.0000000,145.534,-6.210,-311.755,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216870,677.160,1,OK,NaN,91.9241883,175.0079154,0.0000000,145.733,-5.684,-312.091,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216878,677.185,1,OK,NaN,91.9510897,174.9689419,0.0000000,146.277,-6.344,-312.405,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216886,677.210,1,OK,NaN,91.8546947,175.0730748,-0.0000000,146.417,-6.179,-312.282,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216894,677.235,1,OK,NaN,91.8426771,175.2280796,0.0000000,147.249,-6.728,-312.512,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216902,677.259,1,OK,NaN,91.8023999,175.3707898,0.0000000,147.644,-7.123,-312.742,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216910,677.284,1,OK,NaN,91.8257010,175.2971329,0.0000000,148.073,-7.969,-312.844,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216918,677.309,1,OK,NaN,91.8210551,175.2330382,0.0000000,147.949,-6.645,-312.592,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216926,677.334,1,OK,NaN,91.8287702,175.1453660,0.0000000,148.683,-7.831,-312.606,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216934,677.359,1,OK,NaN,91.7777732,175.3093312,0.0000000,149.047,-7.837,-312.871,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216942,677.384,1,OK,NaN,91.7224359,175.3532086,0.0000000,149.115,-8.089,-312.855,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216950,677.409,1,OK,NaN,91.8382759,175.4708659,-0.0000000,149.752,-7.899,-312.997,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216958,677.434,1,OK,NaN,91.7531237,175.3350400,0.0000000,148.436,-7.155,-313.026,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216966,677.459,1,OK,NaN,91.7458703,175.3649837,0.0000000,148.780,-7.377,-313.061,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216974,677.484,1,OK,NaN,91.7438384,175.3769503,0.0000000,149.064,-7.686,-313.032,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216982,677.509,1,OK,NaN,91.7360703,175.3968673,0.0000000,149.270,-7.749,-312.962,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216990,677.534,1,OK,NaN,91.7251000,175.4258681,-0.0000000,149.459,-7.827,-312.963,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,216998,677.559,1,OK,NaN,91.7225610,175.4809059,-0.0000000,149.667,-7.882,-312.900,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217006,677.584,1,OK,NaN,91.7140011,175.5078304,0.0000000,149.846,-8.061,-312.921,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217014,677.609,1,OK,NaN,91.6843996,175.5581414,0.0000000,149.958,-7.977,-312.838,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217022,677.634,1,OK,NaN,91.5949713,175.6904561,0.0000000,151.384,-9.226,-312.489,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217030,677.659,1,OK,NaN,91.5892904,175.8194649,0.0000000,151.730,-8.865,-312.383,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217038,677.684,1,OK,NaN,91.4830537,175.7699043,0.0000000,152.047,-10.108,-312.264,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217046,677.709,1,OK,NaN,91.5205828,175.7737571,0.0000000,152.642,-10.248,-311.786,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217054,677.734,1,OK,NaN,91.4357894,175.8083176,0.0000000,153.063,-10.128,-311.721,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217062,677.759,1,OK,NaN,91.3927435,175.7669544,0.0000000,153.603,-10.163,-311.873,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217070,677.784,1,OK,NaN,91.3098118,175.6263070,0.0000000,153.729,-10.063,-311.759,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217078,677.809,1,OK,NaN,91.3271779,175.6797059,-0.0000000,154.434,-10.559,-311.504,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217086,677.834,1,OK,NaN,91.1738328,175.6889263,0.0000000,154.499,-10.973,-311.656,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217094,677.859,1,OK,NaN,91.2019919,175.6962483,-0.0000000,154.466,-10.067,-311.388,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217102,677.884,1,OK,NaN,91.1991921,175.4875309,0.0000000,154.611,-10.672,-311.284,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217110,677.909,1,OK,NaN,91.0790885,175.4442820,-0.0000000,154.602,-10.357,-311.738,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217118,677.934,1,OK,NaN,91.0440186,175.4303627,0.0000000,155.131,-10.712,-311.727,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217126,677.959,1,OK,NaN,91.0519429,175.5279930,0.0000000,155.893,-11.476,-311.652,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217134,677.984,1,OK,NaN,91.0252293,175.6124418,0.0000000,156.300,-11.295,-311.745,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217142,678.009,1,OK,NaN,91.0705279,175.5960081,0.0000000,154.978,-10.498,-311.915,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217150,678.034,1,OK,NaN,91.0334923,175.5938775,0.0000000,155.192,-10.575,-311.905,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217158,678.059,1,OK,NaN,91.0314017,175.5844925,0.0000000,155.503,-10.671,-311.873,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217166,678.084,1,OK,NaN,90.9967543,175.5664333,-0.0000000,155.673,-10.704,-311.912,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217174,678.109,1,OK,NaN,90.9811479,175.5683190,-0.0000000,155.921,-10.690,-311.915,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217182,678.134,1,OK,NaN,90.9626574,175.5712149,0.0000000,156.158,-10.723,-311.974,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217190,678.159,1,OK,NaN,90.9609805,175.5830582,-0.0000000,156.397,-10.726,-311.879,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217198,678.184,1,OK,NaN,90.9633598,175.5733734,0.0000000,156.604,-10.863,-311.830,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217206,678.209,1,OK,NaN,90.9655694,175.5504236,0.0000000,156.731,-10.883,-311.791,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217214,678.234,1,OK,NaN,90.9668711,175.5292909,0.0000000,156.837,-10.889,-311.780,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217222,678.259,1,OK,NaN,90.9499774,175.5159446,0.0000000,156.876,-10.771,-311.773,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217230,678.284,1,OK,NaN,90.9531467,175.4720949,0.0000000,156.970,-10.891,-311.781,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217238,678.309,1,OK,NaN,90.9544333,175.4448149,0.0000000,157.020,-10.890,-311.748,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217246,678.334,1,OK,NaN,90.9563874,175.4129042,0.0000000,157.094,-10.905,-311.783,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217254,678.359,1,OK,NaN,90.9546265,175.3825786,-0.0000000,157.109,-10.924,-311.762,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217262,678.384,1,OK,NaN,90.9599542,175.3363243,-0.0000000,157.109,-10.967,-311.738,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217270,678.409,1,OK,NaN,90.9586215,175.2996187,-0.0000000,157.059,-10.934,-311.710,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217278,678.434,1,OK,NaN,90.9596900,175.2710145,0.0000000,157.027,-10.843,-311.700,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217286,678.459,1,OK,NaN,90.9697558,175.2316996,-0.0000000,157.025,-10.877,-311.674,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217294,678.483,1,OK,NaN,90.9758942,175.1908688,-0.0000000,157.002,-10.810,-311.737,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217302,678.508,1,OK,NaN,90.9770702,175.1579608,0.0000000,156.935,-10.771,-311.684,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217310,678.533,1,OK,NaN,90.9636028,175.1327440,0.0000000,156.858,-10.584,-311.709,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217318,678.558,1,OK,NaN,90.9796812,175.1046034,0.0000000,156.904,-10.555,-311.726,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217326,678.583,1,OK,NaN,90.9683594,175.0804109,0.0000000,156.842,-10.456,-311.757,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217334,678.608,1,OK,NaN,90.9664179,175.0545790,-0.0000000,156.850,-10.465,-311.772,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217342,678.633,1,OK,NaN,90.9604695,175.0535409,0.0000000,156.874,-10.400,-311.741,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,217350,678.658,1,OK,NaN,90.9525477,175.0468882,-0.0000000,156.912,-10.482,-311.757,0.0000000,0
